order_id,customer_id,product_sku,quantity,unit_price,total_amount,order_date,shipping_status,payment_method
SALE-03275,ACC-02316,ITEM-3020,1,18.67,18.67,2023-02-28,In Transit,Digital Wallet
SALE-03276,ACC-02145,ITEM-3016,1,132.09,132.09,2023-03-01,Pending,PayPal
SALE-03277,ACC-02302,ITEM-3009,1,96.29,96.29,2023-03-01,Completed,Digital Wallet
SALE-03278,ACC-02369,ITEM-3004,4,134.51,538.05,2023-03-01,Returned,Cash on Delivery
SALE-03279,ACC-02193,ITEM-3014,1,229.44,229.44,2023-03-01,Completed,Credit Card
SALE-03280,ACC-02492,ITEM-3009,1,96.29,96.29,2023-03-02,Processing,Cash on Delivery
SALE-03281,ACC-02115,ITEM-3017,5,107.6,538.0,2023-03-02,Delivered,Debit Card
SALE-03282,ACC-02341,ITEM-3014,1,246.69,246.69,2023-03-02,Completed,Bank Transfer
SALE-03283,ACC-02290,ITEM-3001,1,289.35,289.35,2023-03-02,Processing,Digital Wallet
SALE-03284,ACC-02124,ITEM-3012,1,86.4,86.4,2023-03-02,Delivered,PayPal
SALE-03285,ACC-02073,ITEM-3014,1,246.69,246.69,2023-03-03,Completed,Credit Card
SALE-03286,ACC-02362,ITEM-3009,1,96.29,96.29,2023-03-03,Pending,PayPal
SALE-03287,ACC-02092,ITEM-3019,4,9.01,36.04,2023-03-03,Delivered,Debit Card
SALE-03288,ACC-02308,ITEM-3002,1,20.75,20.75,2023-03-03,Returned,Debit Card
SALE-03289,ACC-02115,ITEM-3011,1,95.37,95.37,2023-03-03,Processing,Bank Transfer
SALE-03290,ACC-02139,ITEM-3009,1,96.29,96.29,2023-03-04,Delivered,Digital Wallet
SALE-03291,ACC-02093,ITEM-3007,5,119.53,597.65,2023-03-04,Cancelled,Cash on Delivery
SALE-03292,ACC-02178,ITEM-3014,1,246.69,246.69,2023-03-04,Pending,Debit Card
SALE-03293,ACC-02054,ITEM-3002,1,20.75,20.75,2023-03-04,In Transit,Credit Card
SALE-03294,ACC-02058,ITEM-3010,1,46.12,46.12,2023-03-04,Delivered,Credit Card
SALE-03295,ACC-02382,ITEM-3018,1,26.2,26.2,2023-03-05,Processing,Debit Card
SALE-03296,ACC-02445,ITEM-3018,1,23.89,23.89,2023-03-05,Returned,PayPal
SALE-03297,ACC-02209,ITEM-3005,1,82.23,82.23,2023-03-05,Completed,Credit Card
SALE-03298,ACC-02406,ITEM-3007,1,119.53,119.53,2023-03-06,Completed,Credit Card
SALE-03299,ACC-02449,ITEM-3001,1,246.24,246.24,2023-03-06,Delivered,PayPal
SALE-03300,ACC-02410,ITEM-3001,1,289.35,289.35,2023-03-06,Delivered,Bank Transfer
SALE-03301,ACC-02359,ITEM-3011,1,88.93,88.93,2023-03-07,Cancelled,PayPal
SALE-03302,ACC-02316,ITEM-3018,1,22.18,22.18,2023-03-07,Processing,Digital Wallet
SALE-03303,ACC-02206,ITEM-3004,1,153.99,153.99,2023-03-07,Pending,Digital Wallet
SALE-03304,ACC-02091,ITEM-3004,1,153.99,153.99,2023-03-08,Delivered,Bank Transfer
SALE-03305,ACC-02074,ITEM-3019,3,9.01,27.03,2023-03-08,Pending,Credit Card
SALE-03306,ACC-02336,ITEM-3018,4,26.04,104.18,2023-03-08,Delivered,PayPal
SALE-03307,ACC-02236,ITEM-3019,1,9.01,9.01,2023-03-08,Cancelled,Bank Transfer
SALE-03308,ACC-02277,ITEM-3016,1,142.57,142.57,2023-03-08,In Transit,Debit Card
SALE-03309,ACC-02456,ITEM-3020,1,18.67,18.67,2023-03-08,Pending,Credit Card
SALE-03310,ACC-02392,ITEM-3019,1,8.67,8.67,2023-03-09,Cancelled,Debit Card
SALE-03311,ACC-02042,ITEM-3001,1,289.35,289.35,2023-03-09,Returned,PayPal
SALE-03312,ACC-02439,ITEM-3019,1,9.01,9.01,2023-03-09,Returned,Cash on Delivery
SALE-03313,ACC-02427,ITEM-3009,1,96.29,96.29,2023-03-09,Returned,Cash on Delivery
SALE-03314,ACC-02021,ITEM-3015,2,54.68,109.36,2023-03-09,Cancelled,Digital Wallet
SALE-03315,ACC-02055,ITEM-3005,1,82.23,82.23,2023-03-09,In Transit,PayPal
SALE-03316,ACC-02406,ITEM-3003,1,14.26,14.26,2023-03-09,Processing,Debit Card
SALE-03317,ACC-02452,ITEM-3009,1,96.29,96.29,2023-03-10,Processing,Debit Card
SALE-03318,ACC-02124,ITEM-3002,1,20.75,20.75,2023-03-10,Completed,Debit Card
SALE-03319,ACC-02206,ITEM-3006,2,368.39,736.78,2023-03-10,Returned,Cash on Delivery
SALE-03320,ACC-02399,ITEM-3008,1,37.6,37.6,2023-03-10,In Transit,Digital Wallet
SALE-03321,ACC-02009,ITEM-3017,1,107.6,107.6,2023-03-10,Completed,Cash on Delivery
SALE-03322,ACC-02487,ITEM-3002,1,20.75,20.75,2023-03-11,Pending,Debit Card
SALE-03323,ACC-02409,ITEM-3013,1,65.55,65.55,2023-03-11,In Transit,Digital Wallet
SALE-03324,ACC-02160,ITEM-3014,4,217.82,871.3,2023-03-11,In Transit,Digital Wallet
SALE-03325,ACC-02478,ITEM-3020,1,18.67,18.67,2023-03-11,Processing,Debit Card
SALE-03326,ACC-02483,ITEM-3013,1,65.55,65.55,2023-03-11,Processing,Digital Wallet
SALE-03327,ACC-02421,ITEM-3015,1,54.68,54.68,2023-03-12,Processing,Debit Card
SALE-03328,ACC-02465,ITEM-3008,1,37.6,37.6,2023-03-12,Pending,Digital Wallet
SALE-03329,ACC-02038,ITEM-3014,1,223.66,223.66,2023-03-12,Returned,PayPal
SALE-03330,ACC-02426,ITEM-3012,5,80.1,400.51,2023-03-12,Pending,Debit Card
SALE-03331,ACC-02250,ITEM-3008,1,37.6,37.6,2023-03-13,Pending,PayPal
SALE-03332,ACC-02012,ITEM-3003,1,14.26,14.26,2023-03-13,Returned,Bank Transfer
SALE-03333,ACC-02206,ITEM-3002,1,20.75,20.75,2023-03-13,Pending,Cash on Delivery
SALE-03334,ACC-02009,ITEM-3017,1,107.6,107.6,2023-03-13,Processing,Cash on Delivery
SALE-03335,ACC-02392,ITEM-3006,1,370.64,370.64,2023-03-13,Completed,Digital Wallet
SALE-03336,ACC-02140,ITEM-3005,1,82.23,82.23,2023-03-13,Returned,Cash on Delivery
SALE-03337,ACC-02163,ITEM-3010,5,44.4,222.01,2023-03-14,Processing,Debit Card
SALE-03338,ACC-02430,ITEM-3011,1,95.37,95.37,2023-03-14,Processing,Bank Transfer
SALE-03339,ACC-02051,ITEM-3012,1,86.4,86.4,2023-03-14,Delivered,Digital Wallet
SALE-03340,ACC-02456,ITEM-3010,1,46.12,46.12,2023-03-14,Pending,Digital Wallet
SALE-03341,ACC-02315,ITEM-3002,1,20.75,20.75,2023-03-14,Processing,Digital Wallet
SALE-03342,ACC-02266,ITEM-3018,1,26.2,26.2,2023-03-15,Cancelled,Debit Card
SALE-03343,ACC-02201,ITEM-3001,1,289.35,289.35,2023-03-15,In Transit,Credit Card
SALE-03344,ACC-02220,ITEM-3009,1,96.29,96.29,2023-03-15,In Transit,Debit Card
SALE-03345,ACC-02070,ITEM-3018,1,26.2,26.2,2023-03-15,Cancelled,PayPal
SALE-03346,ACC-02425,ITEM-3004,1,144.23,144.23,2023-03-16,Pending,Debit Card
SALE-03347,ACC-02092,ITEM-3008,1,37.6,37.6,2023-03-16,In Transit,Cash on Delivery
SALE-03348,ACC-02450,ITEM-3005,1,82.23,82.23,2023-03-16,Cancelled,Digital Wallet
SALE-03349,ACC-02410,ITEM-3005,2,82.23,164.46,2023-03-17,In Transit,Bank Transfer
SALE-03350,ACC-02052,ITEM-3017,1,107.6,107.6,2023-03-17,Cancelled,Cash on Delivery
SALE-03351,ACC-02374,ITEM-3006,1,330.06,330.06,2023-03-17,Delivered,Credit Card
SALE-03352,ACC-02124,ITEM-3019,3,9.01,27.03,2023-03-17,Pending,Credit Card
SALE-03353,ACC-02337,ITEM-3015,1,54.68,54.68,2023-03-17,In Transit,Digital Wallet
SALE-03354,ACC-02176,ITEM-3014,2,246.69,493.38,2023-03-18,In Transit,Cash on Delivery
SALE-03355,ACC-02163,ITEM-3012,1,86.4,86.4,2023-03-18,In Transit,Digital Wallet
SALE-03356,ACC-02480,ITEM-3004,2,131.69,263.39,2023-03-18,Processing,Credit Card
SALE-03357,ACC-02313,ITEM-3015,1,54.68,54.68,2023-03-18,Cancelled,Debit Card
SALE-03358,ACC-02482,ITEM-3019,1,9.01,9.01,2023-03-18,In Transit,Digital Wallet
SALE-03359,ACC-02217,ITEM-3008,4,37.6,150.4,2023-03-19,Pending,Bank Transfer
SALE-03360,ACC-02489,ITEM-3009,1,96.29,96.29,2023-03-19,In Transit,Bank Transfer
SALE-03361,ACC-02123,ITEM-3011,1,95.37,95.37,2023-03-19,Completed,Bank Transfer
SALE-03362,ACC-02255,ITEM-3006,1,370.64,370.64,2023-03-19,Returned,Digital Wallet
SALE-03363,ACC-02442,ITEM-3018,1,26.2,26.2,2023-03-20,In Transit,Debit Card
SALE-03364,ACC-02194,ITEM-3010,5,46.12,230.6,2023-03-20,Completed,Digital Wallet
SALE-03365,ACC-02235,ITEM-3010,1,46.12,46.12,2023-03-20,Cancelled,Bank Transfer
SALE-03366,ACC-02494,ITEM-3020,1,18.67,18.67,2023-03-20,Completed,Cash on Delivery
SALE-03367,ACC-02176,ITEM-3017,1,94.0,94.0,2023-03-21,Completed,Digital Wallet
SALE-03368,ACC-02266,ITEM-3003,1,14.26,14.26,2023-03-21,Completed,Credit Card
SALE-03369,ACC-02256,ITEM-3007,1,119.53,119.53,2023-03-21,Delivered,Credit Card
SALE-03370,ACC-02116,ITEM-3004,1,153.99,153.99,2023-03-22,In Transit,Credit Card
SALE-03371,ACC-02453,ITEM-3002,1,20.75,20.75,2023-03-22,Returned,Debit Card
SALE-03372,ACC-02154,ITEM-3009,1,96.29,96.29,2023-03-22,Cancelled,PayPal
SALE-03373,ACC-02154,ITEM-3020,1,18.67,18.67,2023-03-22,Processing,Bank Transfer
SALE-03374,ACC-02129,ITEM-3019,1,9.01,9.01,2023-03-23,Delivered,PayPal
SALE-03375,ACC-02013,ITEM-3016,1,142.57,142.57,2023-03-23,Pending,PayPal
SALE-03376,ACC-02014,ITEM-3003,1,14.26,14.26,2023-03-23,Returned,Cash on Delivery
SALE-03377,ACC-02034,ITEM-3015,1,47.46,47.46,2023-03-23,Completed,Debit Card
SALE-03378,ACC-02285,ITEM-3013,4,61.56,246.25,2023-03-24,Processing,Credit Card
SALE-03379,ACC-02313,ITEM-3020,1,18.67,18.67,2023-03-24,Completed,Cash on Delivery
SALE-03380,ACC-02405,ITEM-3020,2,16.15,32.29,2023-03-24,Cancelled,PayPal
SALE-03381,ACC-02421,ITEM-3015,1,54.68,54.68,2023-03-24,Cancelled,PayPal
SALE-03382,ACC-02002,ITEM-3019,1,9.01,9.01,2023-03-24,In Transit,Cash on Delivery
SALE-03383,ACC-02139,ITEM-3012,1,86.4,86.4,2023-03-25,Completed,Credit Card
SALE-03384,ACC-02421,ITEM-3015,1,54.68,54.68,2023-03-25,Cancelled,Bank Transfer
SALE-03385,ACC-02316,ITEM-3018,1,26.2,26.2,2023-03-25,Processing,Credit Card
SALE-03386,ACC-02131,ITEM-3009,1,96.29,96.29,2023-03-25,Completed,PayPal
SALE-03387,ACC-02205,ITEM-3019,2,8.89,17.79,2023-03-26,Processing,Debit Card
SALE-03388,ACC-02063,ITEM-3016,5,142.57,712.85,2023-03-26,Delivered,Credit Card
SALE-03389,ACC-02204,ITEM-3015,4,51.28,205.12,2023-03-26,Pending,Digital Wallet
SALE-03390,ACC-02264,ITEM-3016,1,142.57,142.57,2023-03-26,Processing,Credit Card
SALE-03391,ACC-02124,ITEM-3008,1,37.6,37.6,2023-03-26,Cancelled,Credit Card
SALE-03392,ACC-02433,ITEM-3008,1,37.6,37.6,2023-03-26,Completed,Digital Wallet
SALE-03393,ACC-02223,ITEM-3018,1,26.2,26.2,2023-03-26,Delivered,Debit Card
SALE-03394,ACC-02470,ITEM-3005,1,82.23,82.23,2023-03-27,Processing,PayPal
SALE-03395,ACC-02382,ITEM-3015,1,54.68,54.68,2023-03-27,Returned,Credit Card
SALE-03396,ACC-02134,ITEM-3004,1,153.99,153.99,2023-03-27,Returned,Credit Card
SALE-03397,ACC-02052,ITEM-3003,1,14.26,14.26,2023-03-28,Processing,Credit Card
SALE-03398,ACC-02040,ITEM-3008,1,34.29,34.29,2023-03-28,Pending,Credit Card
SALE-03399,ACC-02007,ITEM-3004,1,153.99,153.99,2023-03-28,Pending,PayPal
SALE-03400,ACC-02214,ITEM-3004,1,153.99,153.99,2023-03-28,Completed,Cash on Delivery
SALE-03401,ACC-02125,ITEM-3004,1,153.99,153.99,2023-03-28,In Transit,PayPal
SALE-03402,ACC-02301,ITEM-3014,1,246.69,246.69,2023-03-29,Delivered,Debit Card
SALE-03403,ACC-02449,ITEM-3007,1,119.53,119.53,2023-03-29,In Transit,PayPal
SALE-03404,ACC-02174,ITEM-3012,1,86.4,86.4,2023-03-29,Returned,Credit Card
SALE-03405,ACC-02026,ITEM-3017,2,107.6,215.2,2023-03-30,Completed,PayPal
SALE-03406,ACC-02127,ITEM-3017,3,107.6,322.8,2023-03-30,In Transit,Debit Card
SALE-03407,ACC-02231,ITEM-3004,3,153.99,461.97,2023-03-30,Processing,Cash on Delivery
SALE-03408,ACC-02334,ITEM-3008,1,37.6,37.6,2023-03-31,Delivered,PayPal
SALE-03409,ACC-02228,ITEM-3007,1,119.53,119.53,2023-03-31,Processing,Cash on Delivery
SALE-03410,ACC-02462,ITEM-3011,1,95.37,95.37,2023-03-31,Processing,PayPal
SALE-03411,ACC-02477,ITEM-3010,4,46.12,184.48,2023-03-31,Returned,Bank Transfer
SALE-03412,ACC-02343,ITEM-3013,1,65.55,65.55,2023-03-31,In Transit,Bank Transfer
SALE-03413,ACC-02135,ITEM-3015,5,45.93,229.65,2023-03-31,Delivered,Credit Card
SALE-03414,ACC-02163,ITEM-3011,5,95.37,476.85,2023-04-01,Delivered,Digital Wallet
SALE-03415,ACC-02492,ITEM-3009,1,96.29,96.29,2023-04-01,In Transit,Credit Card
SALE-03416,ACC-02356,ITEM-3018,1,26.2,26.2,2023-04-01,Processing,Bank Transfer
SALE-03417,ACC-02259,ITEM-3016,1,142.57,142.57,2023-04-01,Completed,Debit Card
SALE-03418,ACC-02103,ITEM-3017,1,107.6,107.6,2023-04-01,Pending,Debit Card
SALE-03419,ACC-02114,ITEM-3013,1,65.55,65.55,2023-04-02,In Transit,Credit Card
SALE-03420,ACC-02319,ITEM-3003,1,14.26,14.26,2023-04-02,Cancelled,Digital Wallet
SALE-03421,ACC-02133,ITEM-3010,3,46.12,138.36,2023-04-02,Pending,Bank Transfer
SALE-03422,ACC-02123,ITEM-3008,1,36.35,36.35,2023-04-02,Cancelled,Debit Card
SALE-03423,ACC-02316,ITEM-3015,1,54.68,54.68,2023-04-02,Cancelled,Debit Card
SALE-03424,ACC-02067,ITEM-3003,1,14.26,14.26,2023-04-02,Processing,Bank Transfer
SALE-03425,ACC-02019,ITEM-3008,1,37.6,37.6,2023-04-03,Returned,Bank Transfer
SALE-03426,ACC-02351,ITEM-3011,1,95.37,95.37,2023-04-03,Delivered,Cash on Delivery
SALE-03427,ACC-02246,ITEM-3004,1,153.99,153.99,2023-04-03,Pending,Bank Transfer
SALE-03428,ACC-02257,ITEM-3020,1,18.67,18.67,2023-04-03,In Transit,Cash on Delivery
SALE-03429,ACC-02022,ITEM-3002,2,20.1,40.21,2023-04-03,Completed,Cash on Delivery
SALE-03430,ACC-02367,ITEM-3006,5,370.64,1853.2,2023-04-04,In Transit,PayPal
SALE-03431,ACC-02273,ITEM-3010,1,46.12,46.12,2023-04-04,In Transit,Digital Wallet
SALE-03432,ACC-02381,ITEM-3010,1,46.12,46.12,2023-04-04,Delivered,Cash on Delivery
SALE-03433,ACC-02396,ITEM-3016,3,142.57,427.71,2023-04-04,Delivered,Debit Card
SALE-03434,ACC-02109,ITEM-3007,3,101.88,305.64,2023-04-04,Pending,Debit Card
SALE-03435,ACC-02396,ITEM-3015,1,54.68,54.68,2023-04-05,Processing,Credit Card
SALE-03436,ACC-02187,ITEM-3020,3,18.1,54.29,2023-04-05,Pending,PayPal
SALE-03437,ACC-02321,ITEM-3011,1,95.37,95.37,2023-04-05,Processing,PayPal
SALE-03438,ACC-02092,ITEM-3016,1,142.57,142.57,2023-04-05,Cancelled,PayPal
SALE-03439,ACC-02143,ITEM-3005,1,70.58,70.58,2023-04-06,Pending,Bank Transfer
SALE-03440,ACC-02313,ITEM-3016,1,142.57,142.57,2023-04-06,Completed,Debit Card
SALE-03441,ACC-02317,ITEM-3008,1,37.3,37.3,2023-04-06,In Transit,Cash on Delivery
SALE-03442,ACC-02317,ITEM-3016,1,125.58,125.58,2023-04-07,Delivered,Bank Transfer
SALE-03443,ACC-02017,ITEM-3002,1,20.75,20.75,2023-04-07,Delivered,Debit Card
SALE-03444,ACC-02168,ITEM-3008,1,37.6,37.6,2023-04-07,Completed,Cash on Delivery
SALE-03445,ACC-02349,ITEM-3019,1,9.01,9.01,2023-04-07,Pending,Credit Card
SALE-03446,ACC-02043,ITEM-3010,1,46.12,46.12,2023-04-07,Delivered,PayPal
SALE-03447,ACC-02111,ITEM-3017,1,107.6,107.6,2023-04-07,Returned,Bank Transfer
SALE-03448,ACC-02378,ITEM-3001,1,289.35,289.35,2023-04-07,Pending,Cash on Delivery
SALE-03449,ACC-02311,ITEM-3004,1,153.99,153.99,2023-04-07,Pending,Bank Transfer
SALE-03450,ACC-02156,ITEM-3002,1,20.75,20.75,2023-04-07,Returned,Debit Card
SALE-03451,ACC-02200,ITEM-3003,1,11.72,11.72,2023-04-08,Cancelled,PayPal
SALE-03452,ACC-02464,ITEM-3010,4,46.12,184.48,2023-04-08,Cancelled,PayPal
SALE-03453,ACC-02377,ITEM-3001,5,271.34,1356.68,2023-04-08,Cancelled,Debit Card
SALE-03454,ACC-02278,ITEM-3010,1,43.06,43.06,2023-04-08,In Transit,Cash on Delivery
SALE-03455,ACC-02370,ITEM-3017,1,107.6,107.6,2023-04-09,Completed,PayPal
SALE-03456,ACC-02245,ITEM-3009,1,90.01,90.01,2023-04-09,Delivered,Credit Card
SALE-03457,ACC-02286,ITEM-3009,1,96.29,96.29,2023-04-09,Pending,Credit Card
SALE-03458,ACC-02268,ITEM-3005,1,82.23,82.23,2023-04-10,Pending,Credit Card
SALE-03459,ACC-02192,ITEM-3003,1,14.26,14.26,2023-04-10,Returned,Credit Card
SALE-03460,ACC-02020,ITEM-3014,1,246.69,246.69,2023-04-10,In Transit,Credit Card
SALE-03461,ACC-02028,ITEM-3008,1,37.6,37.6,2023-04-10,Delivered,Digital Wallet
SALE-03462,ACC-02289,ITEM-3020,4,18.67,74.68,2023-04-10,In Transit,Credit Card
SALE-03463,ACC-02284,ITEM-3014,1,246.69,246.69,2023-04-10,Cancelled,Credit Card
SALE-03464,ACC-02389,ITEM-3004,5,153.99,769.95,2023-04-11,In Transit,Cash on Delivery
SALE-03465,ACC-02187,ITEM-3004,1,153.99,153.99,2023-04-11,In Transit,PayPal
SALE-03466,ACC-02490,ITEM-3019,1,9.01,9.01,2023-04-11,In Transit,Digital Wallet
SALE-03467,ACC-02075,ITEM-3010,1,46.12,46.12,2023-04-11,Processing,Bank Transfer
SALE-03468,ACC-02441,ITEM-3014,1,245.65,245.65,2023-04-12,Returned,Debit Card
SALE-03469,ACC-02404,ITEM-3019,1,9.01,9.01,2023-04-12,In Transit,PayPal
SALE-03470,ACC-02033,ITEM-3020,1,18.67,18.67,2023-04-12,In Transit,Bank Transfer
SALE-03471,ACC-02441,ITEM-3010,1,43.79,43.79,2023-04-12,Completed,Cash on Delivery
SALE-03472,ACC-02360,ITEM-3008,1,37.6,37.6,2023-04-12,Pending,Cash on Delivery
SALE-03473,ACC-02337,ITEM-3018,1,26.2,26.2,2023-04-13,Delivered,Cash on Delivery
SALE-03474,ACC-02458,ITEM-3019,2,9.01,18.02,2023-04-13,Cancelled,Credit Card
SALE-03475,ACC-02094,ITEM-3018,1,26.2,26.2,2023-04-13,In Transit,Bank Transfer
SALE-03476,ACC-02038,ITEM-3019,2,9.01,18.02,2023-04-13,Delivered,Bank Transfer
SALE-03477,ACC-02240,ITEM-3007,1,119.53,119.53,2023-04-13,Cancelled,Credit Card
SALE-03478,ACC-02019,ITEM-3011,1,95.37,95.37,2023-04-14,Delivered,Debit Card
SALE-03479,ACC-02490,ITEM-3019,1,9.01,9.01,2023-04-14,Cancelled,Credit Card
SALE-03480,ACC-02132,ITEM-3015,1,54.68,54.68,2023-04-14,Cancelled,Credit Card
SALE-03481,ACC-02091,ITEM-3004,1,153.99,153.99,2023-04-14,Pending,Debit Card
SALE-03482,ACC-02285,ITEM-3014,1,225.89,225.89,2023-04-14,Processing,Credit Card
SALE-03483,ACC-02274,ITEM-3018,1,21.5,21.5,2023-04-15,Delivered,Debit Card
SALE-03484,ACC-02077,ITEM-3010,1,46.12,46.12,2023-04-15,Returned,Cash on Delivery
SALE-03485,ACC-02183,ITEM-3002,1,20.75,20.75,2023-04-15,Delivered,Cash on Delivery
SALE-03486,ACC-02470,ITEM-3015,1,54.68,54.68,2023-04-15,Processing,PayPal
SALE-03487,ACC-02254,ITEM-3004,1,153.99,153.99,2023-04-15,Processing,Digital Wallet
SALE-03488,ACC-02162,ITEM-3019,2,9.01,18.02,2023-04-16,Processing,Credit Card
SALE-03489,ACC-02246,ITEM-3017,2,107.6,215.2,2023-04-16,In Transit,PayPal
SALE-03490,ACC-02040,ITEM-3005,1,82.23,82.23,2023-04-16,Delivered,PayPal
SALE-03491,ACC-02208,ITEM-3011,1,95.37,95.37,2023-04-16,Delivered,Digital Wallet
SALE-03492,ACC-02421,ITEM-3008,3,37.6,112.8,2023-04-16,Cancelled,Credit Card
SALE-03493,ACC-02047,ITEM-3004,1,153.99,153.99,2023-04-16,Delivered,Debit Card
SALE-03494,ACC-02267,ITEM-3001,1,289.35,289.35,2023-04-16,Returned,PayPal
SALE-03495,ACC-02368,ITEM-3013,1,65.55,65.55,2023-04-16,Returned,Bank Transfer
SALE-03496,ACC-02089,ITEM-3014,5,246.69,1233.45,2023-04-17,Cancelled,Bank Transfer
SALE-03497,ACC-02446,ITEM-3001,1,289.35,289.35,2023-04-17,Pending,Debit Card
SALE-03498,ACC-02060,ITEM-3001,2,253.58,507.17,2023-04-17,Delivered,Cash on Delivery
SALE-03499,ACC-02329,ITEM-3005,1,82.23,82.23,2023-04-17,Processing,Credit Card
SALE-03500,ACC-02201,ITEM-3001,1,289.35,289.35,2023-04-17,Completed,Bank Transfer
SALE-03501,ACC-02028,ITEM-3011,2,95.37,190.74,2023-04-18,Pending,Digital Wallet
SALE-03502,ACC-02060,ITEM-3011,1,95.37,95.37,2023-04-18,In Transit,Digital Wallet
SALE-03503,ACC-02050,ITEM-3013,1,65.55,65.55,2023-04-18,Processing,Bank Transfer
SALE-03504,ACC-02354,ITEM-3009,5,83.26,416.28,2023-04-18,Delivered,Bank Transfer
SALE-03505,ACC-02059,ITEM-3010,1,38.39,38.39,2023-04-18,Cancelled,Credit Card
SALE-03506,ACC-02032,ITEM-3017,5,107.6,538.0,2023-04-19,Completed,PayPal
SALE-03507,ACC-02139,ITEM-3019,1,8.23,8.23,2023-04-19,Pending,Digital Wallet
SALE-03508,ACC-02050,ITEM-3011,3,95.37,286.11,2023-04-19,Completed,Cash on Delivery
SALE-03509,ACC-02495,ITEM-3008,1,36.05,36.05,2023-04-19,Returned,PayPal
SALE-03510,ACC-02405,ITEM-3013,1,65.55,65.55,2023-04-19,Processing,Bank Transfer
SALE-03511,ACC-02473,ITEM-3015,1,54.68,54.68,2023-04-19,Delivered,Cash on Delivery
SALE-03512,ACC-02068,ITEM-3008,1,37.6,37.6,2023-04-20,Delivered,Bank Transfer
SALE-03513,ACC-02405,ITEM-3015,1,54.68,54.68,2023-04-20,Returned,Bank Transfer
SALE-03514,ACC-02129,ITEM-3007,1,119.53,119.53,2023-04-20,Delivered,Debit Card
SALE-03515,ACC-02274,ITEM-3020,1,18.67,18.67,2023-04-20,Delivered,Debit Card
SALE-03516,ACC-02221,ITEM-3010,1,46.12,46.12,2023-04-21,Completed,Digital Wallet
SALE-03517,ACC-02057,ITEM-3003,1,13.2,13.2,2023-04-21,Completed,Credit Card
SALE-03518,ACC-02446,ITEM-3010,1,46.12,46.12,2023-04-21,Completed,Debit Card
SALE-03519,ACC-02022,ITEM-3019,1,9.01,9.01,2023-04-21,Pending,PayPal
SALE-03520,ACC-02449,ITEM-3007,4,119.53,478.12,2023-04-22,Pending,Debit Card
SALE-03521,ACC-02463,ITEM-3005,1,82.23,82.23,2023-04-22,Completed,Credit Card
SALE-03522,ACC-02129,ITEM-3005,1,82.23,82.23,2023-04-22,In Transit,Credit Card
SALE-03523,ACC-02339,ITEM-3017,2,107.6,215.2,2023-04-22,Delivered,Debit Card
SALE-03524,ACC-02190,ITEM-3018,1,26.2,26.2,2023-04-22,Cancelled,Cash on Delivery
SALE-03525,ACC-02447,ITEM-3006,1,370.64,370.64,2023-04-22,Processing,Bank Transfer
SALE-03526,ACC-02236,ITEM-3015,1,54.68,54.68,2023-04-22,Pending,Debit Card
SALE-03527,ACC-02049,ITEM-3013,5,65.55,327.75,2023-04-23,Delivered,PayPal
SALE-03528,ACC-02425,ITEM-3004,1,153.99,153.99,2023-04-23,In Transit,Digital Wallet
SALE-03529,ACC-02318,ITEM-3003,2,14.26,28.52,2023-04-23,Processing,Debit Card
SALE-03530,ACC-02171,ITEM-3004,1,153.99,153.99,2023-04-23,Returned,Debit Card
SALE-03531,ACC-02277,ITEM-3011,1,95.37,95.37,2023-04-24,In Transit,Bank Transfer
SALE-03532,ACC-02064,ITEM-3006,4,370.64,1482.56,2023-04-24,Completed,Digital Wallet
SALE-03533,ACC-02055,ITEM-3001,1,275.57,275.57,2023-04-24,Cancelled,Debit Card
SALE-03534,ACC-02302,ITEM-3004,1,153.99,153.99,2023-04-24,Delivered,Cash on Delivery
SALE-03535,ACC-02188,ITEM-3006,1,370.64,370.64,2023-04-25,Cancelled,Credit Card
SALE-03536,ACC-02225,ITEM-3002,5,20.75,103.75,2023-04-25,Pending,Debit Card
SALE-03537,ACC-02220,ITEM-3006,4,370.64,1482.56,2023-04-25,Delivered,Bank Transfer
SALE-03538,ACC-02191,ITEM-3010,2,46.12,92.24,2023-04-25,Returned,Digital Wallet
SALE-03539,ACC-02348,ITEM-3007,2,119.53,239.06,2023-04-25,Returned,Bank Transfer
SALE-03540,ACC-02317,ITEM-3006,1,370.64,370.64,2023-04-25,In Transit,Digital Wallet
SALE-03541,ACC-02475,ITEM-3011,1,95.37,95.37,2023-04-26,Returned,Digital Wallet
SALE-03542,ACC-02454,ITEM-3020,1,18.67,18.67,2023-04-26,Cancelled,Digital Wallet
SALE-03543,ACC-02353,ITEM-3003,1,14.26,14.26,2023-04-26,Processing,PayPal
SALE-03544,ACC-02260,ITEM-3013,1,65.55,65.55,2023-04-26,Cancelled,Cash on Delivery
SALE-03545,ACC-02214,ITEM-3005,1,82.23,82.23,2023-04-26,Completed,Credit Card
SALE-03546,ACC-02468,ITEM-3015,1,54.68,54.68,2023-04-27,Completed,Credit Card
SALE-03547,ACC-02448,ITEM-3009,1,83.6,83.6,2023-04-27,In Transit,Cash on Delivery
SALE-03548,ACC-02313,ITEM-3012,3,86.4,259.2,2023-04-27,Completed,Cash on Delivery
SALE-03549,ACC-02272,ITEM-3005,1,82.23,82.23,2023-04-27,Completed,PayPal
SALE-03550,ACC-02052,ITEM-3018,2,26.2,52.4,2023-04-27,Returned,Digital Wallet
